AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
120,43,9,35.8,14.33,12,3,3,25.0,5,1.67,64,0,6,11,2.0,69,35.0,10.0,58.0,348,2021-11-14,2021,11,14,鹿児島県,薩摩川内市総合体育館,KUROBEアクアフェアリーズ,久光スプリングス,丸山貴也,宮脇裕史,0,3,3,Lose,63,78,79,13:00,14:25,760,加治健男,木内誠二,平田敬基,栗田利博,Away,123,54,7,43.9,18.00,9,4,1,44.4,3,1.00,77,3,7,22,8.8,58,35.0,12.0,70.7
120,33,8,27.5,11.00,14,2,3,14.3,3,1.00,58,2,5,20,9.9,68,37.0,13.0,64.0,347,2021-11-14,2021,11,14,兵庫県,ヴィクトリーナ・ウインク体育館,ヴィクトリーナ姫路,JTマーヴェラス,中谷宏大,高橋駿,0,3,3,Lose,56,78,82,13:05,14:40,1388,芦田光巨,千代延靖夫,吉岡奈々,山本順一,Home,123,60,11,48.8,20.00,24,10,5,41.7,3,1.00,76,2,7,17,5.9,53,26.0,5.0,53.8
123,60,11,48.8,20.00,24,10,5,41.7,3,1.00,76,2,7,17,5.9,53,26.0,5.0,53.8,347,2021-11-14,2021,11,14,兵庫県,ヴィクトリーナ・ウインク体育館,JTマーヴェラス,ヴィクトリーナ姫路,吉原知子,丹山禎昭,3,0,3,Win,78,56,82,13:05,14:40,1388,芦田光巨,千代延靖夫,吉岡奈々,山本順一,Away,120,33,8,27.5,11.00,14,2,3,14.3,3,1.00,58,2,5,20,9.9,68,37.0,13.0,64.0
100,43,7,43.0,14.33,8,2,2,25.0,9,3.00,66,1,4,15,5.7,69,27.0,12.0,47.8,346,2021-11-14,2021,11,14,石川県,金沢市総合体育館,PFUブルーキャッツ,東レアローズ,坂本将康,舟越悠二,0,3,3,Lose,65,75,78,14:00,15:24,1079,勝又正,佐藤美里,新田浩幸,桐山比呂子,Home,115,50,5,43.5,16.67,13,7,1,53.8,5,1.67,74,5,4,26,14.2,61,32.0,14.0,63.9
115,50,5,43.5,16.67,13,7,1,53.8,5,1.67,74,5,4,26,14.2,61,32.0,14.0,63.9,346,2021-11-14,2021,11,14,石川県,金沢市総合体育館,東レアローズ,PFUブルーキャッツ,越谷章,高杉洋平,3,0,3,Win,75,65,78,14:00,15:24,1079,勝又正,佐藤美里,新田浩幸,桐山比呂子,Away,100,43,7,43.0,14.33,8,2,2,25.0,9,3.00,66,1,4,15,5.7,69,27.0,12.0,47.8
187,61,13,32.6,15.25,21,7,3,33.3,5,1.25,89,1,8,28,6.7,83,32.0,37.0,60.8,349,2021-11-20,2021,11,20,北海道,北ガスアリーナ札幌46,デンソーエアリービーズ,埼玉上尾メディックス,川北元,ｺﾞﾝｻﾞﾚｽｸﾘｽﾄﾌｧｰ,1,3,4,Lose,88,99,114,13:00,15:03,893,大江憲一,正岡卓,佐藤美里,黒澤研一,Home,168,67,5,39.9,16.75,20,6,1,30.0,5,1.25,98,2,14,13,1.8,80,28.0,24.0,50.0
168,67,5,39.9,16.75,20,6,1,30.0,5,1.25,98,2,14,13,1.8,80,28.0,24.0,50.0,349,2021-11-20,2021,11,20,北海道,北ガスアリーナ札幌46,埼玉上尾メディックス,デンソーエアリービーズ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,馬場大拓,3,1,4,Win,99,88,114,13:00,15:03,893,大江憲一,正岡卓,佐藤美里,黒澤研一,Away,187,61,13,32.6,15.25,21,7,3,33.3,5,1.25,89,1,8,28,6.7,83,32.0,37.0,60.8
217,70,13,32.3,14.00,32,6,1,18.8,12,2.40,107,3,6,19,5.8,100,68.0,20.0,78.0,350,2021-11-21,2021,11,21,北海道,北ガスアリーナ札幌46,デンソーエアリービーズ,埼玉上尾メディックス,川北元,ｺﾞﾝｻﾞﾚｽｸﾘｽﾄﾌｧｰ,3,2,5,Win,107,108,137,13:00,15:29,786,大江憲一,佐藤美里,明井寿枝,大友大輔,Home,230,74,14,32.2,14.80,13,5,1,38.5,11,2.20,108,2,8,10,2.3,100,52.0,27.0,65.5
230,74,14,32.2,14.80,13,5,1,38.5,11,2.20,108,2,8,10,2.3,100,52.0,27.0,65.5,350,2021-11-21,2021,11,21,北海道,北ガスアリーナ札幌46,埼玉上尾メディックス,デンソーエアリービーズ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,馬場大拓,2,3,5,Lose,108,107,137,13:00,15:29,786,大江憲一,佐藤美里,明井寿枝,大友大輔,Away,217,70,13,32.3,14.00,32,6,1,18.8,12,2.40,107,3,6,19,5.8,100,68.0,20.0,78.0
103,43,4,41.7,14.33,10,5,0,50.0,5,1.67,74,4,5,10,7.1,43,19.0,13.0,59.3,353,2021-11-27,2021,11,27,静岡県,草薙総合運動場体育館,東レアローズ,久光スプリングス,越谷章,高杉洋平,3,0,3,Win,75,53,71,12:05,13:22,1300,廣田修二,明井寿枝,増岡三佳子,望月壮,Home,109,40,9,36.7,13.33,11,2,2,18.2,2,0.67,54,0,11,11,0.0,67,31.0,24.0,64.2
109,40,9,36.7,13.33,11,2,2,18.2,2,0.67,54,0,11,11,0.0,67,31.0,24.0,64.2,353,2021-11-27,2021,11,27,静岡県,草薙総合運動場体育館,久光スプリングス,東レアローズ,酒井新悟,大久保茂和,0,3,3,Lose,53,75,71,12:05,13:22,1300,廣田修二,明井寿枝,増岡三佳子,望月壮,Away,103,43,4,41.7,14.33,10,5,0,50.0,5,1.67,74,4,5,10,7.1,43,19.0,13.0,59.3
156,59,6,37.8,14.75,28,13,2,46.4,3,0.75,80,7,1,15,13.1,80,45.0,15.0,65.6,354,2021-11-27,2021,11,27,兵庫県,ベイコム総合体育館,JTマーヴェラス,NECレッドロケッツ,吉原知子,丹山禎昭,1,3,4,Lose,79,89,100,13:00,14:52,1200,伊藤博之,冨田博一,本間明,山本順一,Home,153,71,5,46.4,17.75,19,8,0,42.1,5,1.25,88,6,4,18,10.8,76,40.0,17.0,63.8
153,71,5,46.4,17.75,19,8,0,42.1,5,1.25,88,6,4,18,10.8,76,40.0,17.0,63.8,354,2021-11-27,2021,11,27,兵庫県,ベイコム総合体育館,NECレッドロケッツ,JTマーヴェラス,金子隆行,井上裕介,3,1,4,Win,89,79,100,13:00,14:52,1200,伊藤博之,冨田博一,本間明,山本順一,Away,156,59,6,37.8,14.75,28,13,2,46.4,3,0.75,80,7,1,15,13.1,80,45.0,15.0,65.6
134,63,9,47.0,15.75,16,6,2,37.5,6,1.50,91,4,11,25,8.2,75,34.0,9.0,51.3,351,2021-11-27,2021,11,27,,川越運動公園総合体育館,埼玉上尾メディックス,トヨタ車体クインシーズ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,馬場大拓,3,1,4,Win,93,81,106,13:00,14:55,850,利根川忠史,浅井唯由,佐藤美里,庄司幸恵,Home,133,48,11,36.1,12.00,14,5,2,35.7,5,1.25,82,2,7,30,9.5,78,34.0,17.0,54.5
133,48,11,36.1,12.00,14,5,2,35.7,5,1.25,82,2,7,30,9.5,78,34.0,17.0,54.5,351,2021-11-27,2021,11,27,,川越運動公園総合体育館,トヨタ車体クインシーズ,埼玉上尾メディックス,印東玄弥,今村駿,1,3,4,Lose,81,93,106,13:00,14:55,850,利根川忠史,浅井唯由,佐藤美里,庄司幸恵,Away,134,63,9,47.0,15.75,16,6,2,37.5,6,1.50,91,4,11,25,8.2,75,34.0,9.0,51.3
183,61,6,33.3,15.25,1,1,0,100.0,12,3.00,92,0,1,18,4.6,93,41.0,15.0,52.2,356,2021-11-27,2021,11,27,岡山県,ジップアリーナ岡山,岡山シーガルズ,日立Astemoリヴァーレ,河本昭義,吉田啓佑,1,3,4,Lose,91,99,115,14:00,16:04,860,石井洋壮,北村友香,弘中秀治,真鍋美也子,Home,192,72,10,37.5,18.00,3,0,0,0.0,11,2.75,98,6,5,31,12.8,91,47.0,26.0,65.9
192,72,10,37.5,18.00,3,0,0,0.0,11,2.75,98,6,5,31,12.8,91,47.0,26.0,65.9,356,2021-11-27,2021,11,27,岡山県,ジップアリーナ岡山,日立Astemoリヴァーレ,岡山シーガルズ,多治見麻子,達川和彦,3,1,4,Win,99,91,115,14:00,16:04,860,石井洋壮,北村友香,弘中秀治,真鍋美也子,Away,183,61,6,33.3,15.25,1,1,0,100.0,12,3.00,92,0,1,18,4.6,93,41.0,15.0,52.2
183,60,15,32.8,12.00,18,8,2,44.4,16,3.20,109,5,11,21,6.9,84,46.0,12.0,61.9,352,2021-11-27,2021,11,27,福井県,トリムパークかなづ,PFUブルーキャッツ,ヴィクトリーナ姫路,坂本将康,舟越悠二,3,2,5,Win,109,99,132,14:00,16:24,520,芦田光臣,吉岡奈々,西中野健,斎藤悠介,Home,186,59,12,31.7,11.80,4,0,0,0.0,6,1.20,99,5,13,23,7.6,96,47.0,25.0,62.0
186,59,12,31.7,11.80,4,0,0,0.0,6,1.20,99,5,13,23,7.6,96,47.0,25.0,62.0,352,2021-11-27,2021,11,27,福井県,トリムパークかなづ,ヴィクトリーナ姫路,PFUブルーキャッツ,中谷宏大,高橋駿,2,3,5,Lose,99,109,132,14:00,16:24,520,芦田光臣,吉岡奈々,西中野健,斎藤悠介,Away,183,60,15,32.8,12.00,18,8,2,44.4,16,3.20,109,5,11,21,6.9,84,46.0,12.0,61.9
119,54,1,45.4,18.00,17,6,1,35.3,5,1.67,74,7,6,24,15.5,42,20.0,7.0,56.0,355,2021-11-27,2021,11,27,兵庫県,ベイコム総合体育館,デンソーエアリービーズ,KUROBEアクアフェアリーズ,川北元,ｺﾞﾝｻﾞﾚｽｸﾘｽﾄﾌｧｰ,3,0,3,Win,75,44,72,15:35,16:53,695,伊藤博之,内藤聡美,岡田崇,赤松弘基,Home,111,28,3,25.2,9.33,8,3,0,37.5,7,2.33,45,1,3,14,8.3,67,17.0,20.0,40.3
111,28,3,25.2,9.33,8,3,0,37.5,7,2.33,45,1,3,14,8.3,67,17.0,20.0,40.3,355,2021-11-27,2021,11,27,兵庫県,ベイコム総合体育館,KUROBEアクアフェアリーズ,デンソーエアリービーズ,丸山貴也,宮脇裕史,0,3,3,Lose,44,75,72,15:35,16:53,695,伊藤博之,内藤聡美,岡田崇,赤松弘基,Away,119,54,1,45.4,18.00,17,6,1,35.3,5,1.67,74,7,6,24,15.5,42,20.0,7.0,56.0
114,46,7,40.4,15.33,5,2,1,40.0,5,1.67,73,5,7,13,8.9,61,19.0,15.0,43.4,357,2021-11-28,2021,11,28,,川越運動公園総合体育館,埼玉上尾メディックス,トヨタ車体クインシーズ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,馬場大拓,3,0,3,Win,75,65,86,12:00,13:32,950,利根川忠史,津島由香,浅井唯由,岡田宏予,Home,109,35,13,32.1,11.67,20,7,4,35.0,10,3.33,67,4,5,24,13.1,65,30.0,18.0,60.0
109,35,13,32.1,11.67,20,7,4,35.0,10,3.33,67,4,5,24,13.1,65,30.0,18.0,60.0,357,2021-11-28,2021,11,28,,川越運動公園総合体育館,トヨタ車体クインシーズ,埼玉上尾メディックス,印東玄弥,今村駿,0,3,3,Lose,65,75,86,12:00,13:32,950,利根川忠史,津島由香,浅井唯由,岡田宏予,Away,114,46,7,40.4,15.33,5,2,1,40.0,5,1.67,73,5,7,13,8.9,61,19.0,15.0,43.4
113,44,5,38.9,14.67,5,2,0,40.0,7,2.33,73,3,6,17,7.9,56,31.0,13.0,67.0,359,2021-11-28,2021,11,28,静岡県,草薙総合運動場体育館,東レアローズ,久光スプリングス,越谷章,高杉洋平,3,0,3,Win,75,61,76,12:05,13:27,1200,廣田修二,増岡三佳子,明井寿枝,久保池洋介,Home,107,40,14,37.4,13.33,7,2,2,28.6,7,2.33,63,2,7,10,4.4,66,42.0,5.0,67.4
107,40,14,37.4,13.33,7,2,2,28.6,7,2.33,63,2,7,10,4.4,66,42.0,5.0,67.4,359,2021-11-28,2021,11,28,静岡県,草薙総合運動場体育館,久光スプリングス,東レアローズ,酒井新悟,大久保茂和,0,3,3,Lose,61,75,76,12:05,13:27,1200,廣田修二,増岡三佳子,明井寿枝,久保池洋介,Away,113,44,5,38.9,14.67,5,2,0,40.0,7,2.33,73,3,6,17,7.9,56,31.0,13.0,67.0
119,52,6,43.7,17.33,26,12,2,46.2,8,2.67,74,1,6,19,5.7,53,28.0,11.0,63.2,360,2021-11-28,2021,11,28,兵庫県,ベイコム総合体育館,JTマーヴェラス,NECレッドロケッツ,吉原知子,丹山禎昭,3,0,3,Win,75,60,78,13:00,14:27,1200,伊藤博之,内藤聡美,冨田博一,戎真理,Home,124,41,6,33.1,13.67,10,2,1,20.0,6,2.00,61,1,7,14,4.5,68,33.0,15.0,59.6
124,41,6,33.1,13.67,10,2,1,20.0,6,2.00,61,1,7,14,4.5,68,33.0,15.0,59.6,360,2021-11-28,2021,11,28,兵庫県,ベイコム総合体育館,NECレッドロケッツ,JTマーヴェラス,金子隆行,井上裕介,0,3,3,Lose,60,75,78,13:00,14:27,1200,伊藤博之,内藤聡美,冨田博一,戎真理,Away,119,52,6,43.7,17.33,26,12,2,46.2,8,2.67,74,1,6,19,5.7,53,28.0,11.0,63.2
117,45,4,38.5,15.00,2,1,0,50.0,6,2.00,78,3,1,17,9.0,62,29.0,15.0,58.9,362,2021-11-28,2021,11,28,岡山県,ジップアリーナ岡山,岡山シーガルズ,日立Astemoリヴァーレ,河本昭義,吉田啓佑,3,0,3,Win,78,64,84,13:05,14:35,1150,石井洋壮,國頭亮太,弘中秀治,大西英和,Home,134,46,12,34.3,15.33,1,0,0,0.0,8,2.67,64,2,3,15,7.8,74,25.0,32.0,55.4
134,46,12,34.3,15.33,1,0,0,0.0,8,2.67,64,2,3,15,7.8,74,25.0,32.0,55.4,362,2021-11-28,2021,11,28,岡山県,ジップアリーナ岡山,日立Astemoリヴァーレ,岡山シーガルズ,多治見麻子,達川和彦,0,3,3,Lose,64,78,84,13:05,14:35,1150,石井洋壮,國頭亮太,弘中秀治,大西英和,Away,117,45,4,38.5,15.00,2,1,0,50.0,6,2.00,78,3,1,17,9.0,62,29.0,15.0,58.9
172,69,5,40.1,13.80,10,4,0,40.0,12,2.40,101,5,7,30,10.6,80,37.0,18.0,57.5,358,2021-11-28,2021,11,28,福井県,トリムパークかなづ,PFUブルーキャッツ,ヴィクトリーナ姫路,坂本将康,舟越悠二,3,2,5,Win,102,91,117,14:00,16:09,556,芦田光臣,森口豊,西中野健,斎藤悠介,Home,148,61,6,41.2,12.20,11,5,0,45.5,12,2.40,92,6,9,22,10.1,90,40.0,19.0,55.0
148,61,6,41.2,12.20,11,5,0,45.5,12,2.40,92,6,9,22,10.1,90,40.0,19.0,55.0,358,2021-11-28,2021,11,28,福井県,トリムパークかなづ,ヴィクトリーナ姫路,PFUブルーキャッツ,中谷宏大,高橋駿,2,3,5,Lose,91,102,117,14:00,16:09,556,芦田光臣,森口豊,西中野健,斎藤悠介,Away,172,69,5,40.1,13.80,10,4,0,40.0,12,2.40,101,5,7,30,10.6,80,37.0,18.0,57.5
154,67,6,43.5,16.75,23,10,0,43.5,6,1.50,96,2,3,27,8.3,61,25.0,16.0,54.1,361,2021-11-28,2021,11,28,兵庫県,ベイコム総合体育館,デンソーエアリービーズ,KUROBEアクアフェアリーズ,川北元,ｺﾞﾝｻﾞﾚｽｸﾘｽﾄﾌｧｰ,3,1,4,Win,97,68,97,15:30,17:16,560,伊藤博之,本間明,岡田崇,山内康史,Home,160,47,8,29.4,11.75,11,2,1,18.2,8,2.00,69,2,8,18,6.5,93,45.0,19.0,58.6
160,47,8,29.4,11.75,11,2,1,18.2,8,2.00,69,2,8,18,6.5,93,45.0,19.0,58.6,361,2021-11-28,2021,11,28,兵庫県,ベイコム総合体育館,KUROBEアクアフェアリーズ,デンソーエアリービーズ,丸山貴也,宮脇裕史,1,3,4,Lose,68,97,97,15:30,17:16,560,伊藤博之,本間明,岡田崇,山内康史,Away,154,67,6,43.5,16.75,23,10,0,43.5,6,1.50,96,2,3,27,8.3,61,25.0,16.0,54.1
108,45,6,41.7,15.00,5,3,0,60.0,10,3.33,74,3,4,21,9.8,56,28.0,9.0,58.0,365,2021-12-04,2021,12,04,富山県,黒部市総合体育センター,KUROBEアクアフェアリーズ,トヨタ車体クインシーズ,丸山貴也,宮脇裕史,3,0,3,Win,75,61,78,12:00,13:31,950,村上成司,佐々木伸子,西山尚幸,砂川雅昭,Home,106,39,10,36.8,13.00,10,4,2,40.0,6,2.00,62,2,6,17,7.7,69,38.0,8.0,60.9
106,39,10,36.8,13.00,10,4,2,40.0,6,2.00,62,2,6,17,7.7,69,38.0,8.0,60.9,365,2021-12-04,2021,12,04,富山県,黒部市総合体育センター,トヨタ車体クインシーズ,KUROBEアクアフェアリーズ,印東玄弥,今村駿,0,3,3,Lose,61,75,78,12:00,13:31,950,村上成司,佐々木伸子,西山尚幸,砂川雅昭,Away,108,45,6,41.7,15.00,5,3,0,60.0,10,3.33,74,3,4,21,9.8,56,28.0,9.0,58.0
114,43,6,37.7,14.33,9,2,2,22.2,6,2.00,67,1,7,18,5.6,64,18.0,21.0,44.5,364,2021-12-04,2021,12,04,神奈川県,とどろきアリーナ,NECレッドロケッツ,PFUブルーキャッツ,金子隆行,井上裕介,0,3,3,Lose,65,75,80,13:00,14:33,1770,酒出修,渡部菜保子,増岡三佳子,相澤智央,Home,115,55,7,47.8,18.33,6,2,2,33.3,4,1.33,73,3,8,23,9.2,60,19.0,22.0,50.0
115,55,7,47.8,18.33,6,2,2,33.3,4,1.33,73,3,8,23,9.2,60,19.0,22.0,50.0,364,2021-12-04,2021,12,04,神奈川県,とどろきアリーナ,PFUブルーキャッツ,NECレッドロケッツ,坂本将康,舟越悠二,3,0,3,Win,75,65,80,13:00,14:33,1770,酒出修,渡部菜保子,増岡三佳子,相澤智央,Away,114,43,6,37.7,14.33,9,2,2,22.2,6,2.00,67,1,7,18,5.6,64,18.0,21.0,44.5
148,66,9,44.6,13.20,5,1,0,20.0,8,1.60,109,1,2,28,6.9,87,52.0,16.0,69.0,368,2021-12-04,2021,12,04,佐賀県,佐賀県総合体育館,久光スプリングス,ヴィクトリーナ姫路,酒井新悟,大久保茂和,2,3,5,Lose,108,104,125,13:00,15:17,763,加治健男,吉岡奈々,冨田博一,長谷淑子,Home,178,82,15,46.1,16.40,5,2,2,40.0,8,1.60,103,3,15,17,3.4,107,68.0,10.0,68.2
178,82,15,46.1,16.40,5,2,2,40.0,8,1.60,103,3,15,17,3.4,107,68.0,10.0,68.2,368,2021-12-04,2021,12,04,佐賀県,佐賀県総合体育館,ヴィクトリーナ姫路,久光スプリングス,中谷宏大,高橋駿,3,2,5,Win,104,108,125,13:00,15:17,763,加治健男,吉岡奈々,冨田博一,長谷淑子,Away,148,66,9,44.6,13.20,5,1,0,20.0,8,1.60,109,1,2,28,6.9,87,52.0,16.0,69.0
141,52,8,36.9,13.00,2,1,0,50.0,4,1.00,85,3,4,32,11.8,78,32.0,12.0,48.7,363,2021-12-04,2021,12,04,茨城県,アダストリアみとアリーナ,日立Astemoリヴァーレ,埼玉上尾メディックス,多治見麻子,達川和彦,1,3,4,Lose,84,93,105,14:00,15:54,634,大塚達也,高橋宏明,津嶋由香,須永智紀,Home,164,65,11,39.6,16.25,20,7,2,35.0,7,1.75,92,5,12,31,10.6,80,29.0,17.0,46.9
164,65,11,39.6,16.25,20,7,2,35.0,7,1.75,92,5,12,31,10.6,80,29.0,17.0,46.9,363,2021-12-04,2021,12,04,茨城県,アダストリアみとアリーナ,埼玉上尾メディックス,日立Astemoリヴァーレ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,馬場大拓,3,1,4,Win,93,84,105,14:00,15:54,634,大塚達也,高橋宏明,津嶋由香,須永智紀,Away,141,52,8,36.9,13.00,2,1,0,50.0,4,1.00,85,3,4,32,11.8,78,32.0,12.0,48.7
144,50,10,34.7,16.67,22,9,3,40.9,10,3.33,74,2,6,19,7.1,62,36.0,13.0,68.5,366,2021-12-04,2021,12,04,富山県,黒部市総合体育センター,JTマーヴェラス,岡山シーガルズ,吉原知子,丹山禎昭,3,0,3,Win,76,63,81,14:30,15:57,1050,村上成司,森口豊,沢田元,高野俊弘,Home,142,39,10,27.5,13.00,3,0,1,0.0,5,1.67,65,2,3,11,6.2,68,34.0,13.0,59.6
142,39,10,27.5,13.00,3,0,1,0.0,5,1.67,65,2,3,11,6.2,68,34.0,13.0,59.6,366,2021-12-04,2021,12,04,富山県,黒部市総合体育センター,岡山シーガルズ,JTマーヴェラス,河本昭義,吉田啓佑,0,3,3,Lose,63,76,81,14:30,15:57,1050,村上成司,森口豊,沢田元,高野俊弘,Away,144,50,10,34.7,16.67,22,9,3,40.9,10,3.33,74,2,6,19,7.1,62,36.0,13.0,68.5
184,79,13,42.9,19.75,14,7,1,50.0,10,2.50,104,1,11,22,3.6,93,54.0,16.0,66.7,367,2021-12-04,2021,12,04,岐阜県,岐阜メモリアルセンター で愛ドーム,東レアローズ,デンソーエアリービーズ,越谷章,高杉洋平,3,1,4,Win,105,102,115,15:00,17:04,1043,小野将人,内藤聡美,城智人,松井志穂,Home,171,61,3,35.7,15.25,16,6,1,37.5,9,2.25,103,2,9,22,5.1,93,53.0,17.0,66.1
171,61,3,35.7,15.25,16,6,1,37.5,9,2.25,103,2,9,22,5.1,93,53.0,17.0,66.1,367,2021-12-04,2021,12,04,岐阜県,岐阜メモリアルセンター で愛ドーム,デンソーエアリービーズ,東レアローズ,川北元,ｺﾞﾝｻﾞﾚｽｸﾘｽﾄﾌｧｰ,1,3,4,Lose,102,105,115,15:00,17:04,1043,小野将人,内藤聡美,城智人,松井志穂,Away,184,79,13,42.9,19.75,14,7,1,50.0,10,2.50,104,1,11,22,3.6,93,54.0,16.0,66.7
154,59,7,38.3,11.80,5,3,0,60.0,15,3.00,113,5,4,29,10.0,83,33.0,20.0,51.8,371,2021-12-05,2021,12,05,富山県,黒部市総合体育センター,KUROBEアクアフェアリーズ,トヨタ車体クインシーズ,丸山貴也,宮脇裕史,3,2,5,Win,114,94,121,12:00,14:20,1050,村上成司,西山尚幸,森口豊,板川和則,Home,182,71,19,39.0,14.20,13,2,3,15.4,3,0.60,95,4,10,28,8.9,108,45.0,30.0,55.6
182,71,19,39.0,14.20,13,2,3,15.4,3,0.60,95,4,10,28,8.9,108,45.0,30.0,55.6,371,2021-12-05,2021,12,05,富山県,黒部市総合体育センター,トヨタ車体クインシーズ,KUROBEアクアフェアリーズ,印東玄弥,今村駿,2,3,5,Lose,94,114,121,12:00,14:20,1050,村上成司,西山尚幸,森口豊,板川和則,Away,154,59,7,38.3,11.80,5,3,0,60.0,15,3.00,113,5,4,29,10.0,83,33.0,20.0,51.8
101,51,6,50.5,17.00,11,4,3,36.4,3,1.00,74,9,7,20,16.6,49,19.0,10.0,49.0,370,2021-12-05,2021,12,05,神奈川県,とどろきアリーナ,NECレッドロケッツ,PFUブルーキャッツ,金子隆行,井上裕介,3,0,3,Win,75,55,72,13:00,14:25,1424,酒出修,佐藤美里,渡部菜保子,青山真奈美,Home,89,35,2,39.3,11.67,9,2,0,22.2,5,1.67,56,1,7,19,7.1,64,19.0,19.0,44.5
89,35,2,39.3,11.67,9,2,0,22.2,5,1.67,56,1,7,19,7.1,64,19.0,19.0,44.5,370,2021-12-05,2021,12,05,神奈川県,とどろきアリーナ,PFUブルーキャッツ,NECレッドロケッツ,坂本将康,舟越悠二,0,3,3,Lose,55,75,72,13:00,14:25,1424,酒出修,佐藤美里,渡部菜保子,青山真奈美,Away,101,51,6,50.5,17.00,11,4,3,36.4,3,1.00,74,9,7,20,16.6,49,19.0,10.0,49.0
142,62,7,43.7,15.50,14,4,2,28.6,9,2.25,100,1,4,26,6.5,76,43.0,12.0,64.5,374,2021-12-05,2021,12,05,佐賀県,佐賀県総合体育館,久光スプリングス,ヴィクトリーナ姫路,酒井新悟,大久保茂和,3,1,4,Win,101,82,109,13:00,14:58,834,加治健男,冨田博一,北村友香,長谷淑子,Home,153,56,17,36.6,14.00,11,5,3,45.5,9,2.25,83,5,6,17,9.3,96,55.0,14.0,64.6
153,56,17,36.6,14.00,11,5,3,45.5,9,2.25,83,5,6,17,9.3,96,55.0,14.0,64.6,374,2021-12-05,2021,12,05,佐賀県,佐賀県総合体育館,ヴィクトリーナ姫路,久光スプリングス,中谷宏大,高橋駿,1,3,4,Lose,82,101,109,13:00,14:58,834,加治健男,冨田博一,北村友香,長谷淑子,Away,142,62,7,43.7,15.50,14,4,2,28.6,9,2.25,100,1,4,26,6.5,76,43.0,12.0,64.5
208,74,7,35.6,14.80,5,1,1,20.0,10,2.00,106,3,8,36,9.4,95,44.0,17.0,55.3,369,2021-12-05,2021,12,05,茨城県,アダストリアみとアリーナ,日立Astemoリヴァーレ,埼玉上尾メディックス,多治見麻子,達川和彦,3,2,5,Win,106,105,134,14:00,16:26,640,大塚達也,浅井唯由,伊藤薫,酒寄和記,Home,206,69,10,33.5,13.80,31,8,1,25.8,13,2.60,105,5,7,32,10.7,97,47.0,12.0,54.6
206,69,10,33.5,13.80,31,8,1,25.8,13,2.60,105,5,7,32,10.7,97,47.0,12.0,54.6,369,2021-12-05,2021,12,05,茨城県,アダストリアみとアリーナ,埼玉上尾メディックス,日立Astemoリヴァーレ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,馬場大拓,2,3,5,Lose,105,106,134,14:00,16:26,640,大塚達也,浅井唯由,伊藤薫,酒寄和記,Away,208,74,7,35.6,14.80,5,1,1,20.0,10,2.00,106,3,8,36,9.4,95,44.0,17.0,55.3
123,50,6,40.7,16.67,8,4,2,50.0,9,3.00,73,8,4,23,17.5,57,26.0,13.0,57.0,373,2021-12-05,2021,12,05,岐阜県,岐阜メモリアルセンター で愛ドーム,東レアローズ,デンソーエアリービーズ,越谷章,高杉洋平,3,0,3,Win,75,59,72,15:00,16:18,1140,小野将人,城智人,山本和良,熊崎美穂子,Home,104,42,3,40.4,14.00,12,2,1,16.7,5,1.67,61,1,3,18,7.8,65,28.0,10.0,50.8
104,42,3,40.4,14.00,12,2,1,16.7,5,1.67,61,1,3,18,7.8,65,28.0,10.0,50.8,373,2021-12-05,2021,12,05,岐阜県,岐阜メモリアルセンター で愛ドーム,デンソーエアリービーズ,東レアローズ,川北元,ｺﾞﾝｻﾞﾚｽｸﾘｽﾄﾌｧｰ,0,3,3,Lose,59,75,72,15:00,16:18,1140,小野将人,城智人,山本和良,熊崎美穂子,Away,123,50,6,40.7,16.67,8,4,2,50.0,9,3.00,73,8,4,23,17.5,57,26.0,13.0,57.0
192,77,12,40.1,19.25,49,19,6,38.8,10,2.50,101,3,8,28,7.9,89,58.0,18.0,75.3,372,2021-12-05,2021,12,05,富山県,黒部市総合体育センター,JTマーヴェラス,岡山シーガルズ,吉原知子,丹山禎昭,3,1,4,Win,102,90,118,15:05,17:12,1100,村上成司,佐々木伸子,沢田元,高野敏弘,Home,196,61,6,31.1,15.25,3,0,1,0.0,3,0.75,91,0,2,13,3.0,91,46.0,16.0,59.3
